Date,Price,Open,High,Low,Vol.,Change %
03/10/2019,17.7025,16.7575,18.045,16.4175,,0.0564
01/10/2019,16.7575,15.8725,18.2175,14.9475,,0.0558
30/09/2019,15.8725,16.115,16.51,15.8,,-1.50%
27/09/2019,16.115,16.3425,16.8175,15.9275,,-1.39%
26/09/2019,16.3425,16.17,17.01,13.64,,0.0107
25/09/2019,16.17,16.7325,17.415,14.1025,,-3.36%
24/09/2019,16.7325,16.7925,18.5325,15.8975,,-0.36%
23/09/2019,16.7925,15.4,17.64,14.21,,0.0904
20/09/2019,15.4,15.55,17.045,13.8275,,-0.96%
19/09/2019,15.55,15.3525,15.965,14.1775,,0.0129
18/09/2019,15.3525,16.0175,16.1875,13.905,,-4.15%
17/09/2019,16.0175,14.9525,16.3075,13.2775,,0.0712
16/09/2019,14.9525,14.12,15.3075,14.1175,,0.059
13/09/2019,14.12,14.9,15.195,13.8875,,-5.23%
12/09/2019,14.9,15.3725,15.3725,14.6075,,-3.07%
11/09/2019,15.3725,15.8525,15.8525,14.6475,,-3.03%
09/09/2019,15.8525,16.275,16.6425,13.665,,-2.60%
06/09/2019,16.275,17.2725,17.2725,15.885,,-5.78%
05/09/2019,17.2725,17.235,17.7025,16.0575,,0.0022
04/09/2019,17.235,18.055,18.31,17.1275,,-4.54%
03/09/2019,18.055,16.2825,18.27,16.2825,,0.1089
30/08/2019,16.2825,16.425,17.375,15.19,,-0.87%
29/08/2019,16.425,16.835,17.445,13.8725,,-2.44%
28/08/2019,16.835,16.01,17.375,14.12,,0.0515
27/08/2019,16.01,16.655,16.8325,14.42,,-3.87%
26/08/2019,16.655,17.3475,19.145,13.7,,-3.99%
23/08/2019,17.3475,17.8525,18.2625,13.7025,,-2.83%
22/08/2019,17.8525,17.0225,18.1225,14.4925,,0.0488
21/08/2019,17.0225,16.6325,17.3275,14,,0.0234
20/08/2019,16.6325,16.7475,17.095,15.105,,-0.69%
19/08/2019,16.7475,16.6475,17.025,14.71,,0.006
16/08/2019,16.6475,16.3575,17.4275,15.9925,,0.0177
14/08/2019,16.3575,17.7775,17.7775,16.11,,-7.99%
13/08/2019,17.7775,15.845,18.005,15.1175,,0.122
09/08/2019,15.845,16.0925,16.1625,15.0275,,-1.54%
08/08/2019,16.0925,16.74,16.74,15.515,,-3.87%
07/08/2019,16.74,16.12,16.9125,15.7375,,0.0385
06/08/2019,16.12,16.585,16.785,15.5925,,-2.80%
05/08/2019,16.585,15.1875,17.82,15.1875,,0.092
02/08/2019,15.1875,14.5575,16.1575,14.435,,0.0433
01/08/2019,14.5575,13.59,15.28,13.2725,,0.0712
31/07/2019,13.59,13.6125,14.545,13.415,,-0.17%
30/07/2019,13.6125,13.0625,13.8675,12.5,,0.0421
29/07/2019,13.0625,12.1325,13.5325,12.0375,,0.0767
26/07/2019,12.1325,12.635,13.31,11.9225,,-3.98%
25/07/2019,12.635,12.76,13.55,11.9975,,-0.98%
24/07/2019,12.76,13.4275,14.4825,11.85,,-4.97%
23/07/2019,13.4275,13.01,13.78,11.59,,0.0321
22/07/2019,13.01,12.515,13.4025,11.5625,,0.0396
19/07/2019,12.515,11.75,12.675,10.5925,,0.0651
18/07/2019,11.75,11.8,11.9825,9.2225,,-0.42%
17/07/2019,11.8,11.56,11.91,9.1625,,0.0208
16/07/2019,11.56,12.02,12.02,11.0625,,-3.83%
15/07/2019,12.02,11.9975,12.5175,10.6425,,0.0019
12/07/2019,11.9975,12.47,12.55,11.55,,-3.79%
11/07/2019,12.47,13.635,13.635,12.1775,,-8.54%
10/07/2019,13.635,13.6875,13.9625,12.395,,-0.38%
09/07/2019,13.6875,13.8525,14.22,13.3525,,-1.19%
08/07/2019,13.8525,13.065,14.0425,12.1075,,0.0603
05/07/2019,13.065,13.53,13.965,12.665,,-3.44%
04/07/2019,13.53,13.695,13.695,13.0125,,-1.20%
03/07/2019,13.695,14.25,14.32,13.52,,-3.89%
02/07/2019,14.25,14.6025,14.8325,14.025,,-2.41%
01/07/2019,14.6025,14.9525,15.02,14.4725,,-2.34%
28/06/2019,14.9525,14.645,15.0725,13.995,,0.021
27/06/2019,14.645,14.75,14.8875,13.6475,,-0.71%
26/06/2019,14.75,15.01,15.195,14.39,,-1.73%
25/06/2019,15.01,15.2225,15.585,14.9275,,-1.40%
24/06/2019,15.2225,14.61,15.665,11.855,,0.0419
21/06/2019,14.61,14,14.8325,10.6025,,0.0436
20/06/2019,14,14.73,15.1875,12.835,,-4.96%
19/06/2019,14.73,14.6,15.3,10.79,,0.0089
18/06/2019,14.6,14.65,14.97,11.7375,,-0.34%
17/06/2019,14.65,13.895,14.96,13.52,,0.0543
14/06/2019,13.895,13.66,14.1175,12.6425,,0.0172
13/06/2019,13.66,14.1225,14.2925,13.2775,,-3.27%
12/06/2019,14.1225,14.49,14.71,13.31,,-2.54%
11/06/2019,14.49,14.975,14.975,13.48,,-3.24%
10/06/2019,14.975,14.8575,15.4525,13.4475,,0.0079
07/06/2019,14.8575,15.525,15.73,13.6275,,-4.30%
06/06/2019,15.525,15.6275,15.925,13.975,,-0.66%
04/06/2019,15.6275,15.9675,15.9675,14.6675,,-2.13%
03/06/2019,15.9675,16.0675,16.2325,14.075,,-0.62%
31/05/2019,16.0675,15.61,16.7875,14.19,,0.0293
30/05/2019,15.61,16.4075,16.4075,14.8525,,-4.86%
29/05/2019,16.4075,15.9225,16.5075,14.4775,,0.0305
28/05/2019,15.9225,16.19,16.54,15.38,,-1.65%
27/05/2019,16.19,16.4675,17.335,13.48,,-1.69%
24/05/2019,16.4675,19.405,19.405,14.4925,,-15.14%
23/05/2019,19.405,27.6325,27.6325,18.9575,,-29.77%
22/05/2019,27.6325,25.6525,30.1825,19.04,,0.0772
21/05/2019,25.6525,23.675,28.1025,20.2425,,0.0835
20/05/2019,23.675,28.075,28.075,19.76,,-15.67%
17/05/2019,28.075,28.37,29.2325,25.4975,,-1.04%
16/05/2019,28.37,28.6575,29.3275,23.7825,,-1.00%
15/05/2019,28.6575,27.1325,29.0825,23.18,,0.0562
14/05/2019,27.1325,27.3825,27.76,22.39,,-0.91%
13/05/2019,27.3825,26.335,28.0625,23.7125,,0.0398
10/05/2019,26.335,25.485,26.525,24.535,,0.0334
09/05/2019,25.485,26.365,26.495,23.485,,-3.34%
08/05/2019,26.365,26.4775,27.025,23.245,,-0.42%
07/05/2019,26.4775,26.4325,26.81,23.0925,,0.0017
06/05/2019,26.4325,24.0325,27.835,19.74,,0.0999
03/05/2019,24.0325,22.9825,24.1525,21.0975,,0.0457
02/05/2019,22.9825,21.8275,23.265,21.7675,,0.0529
30/04/2019,21.8275,21.7175,22.775,20.76,,0.0051
26/04/2019,21.7175,23.2325,23.9625,21.4325,,-6.52%
25/04/2019,23.2325,23.7125,25.535,22.7275,,-2.02%
24/04/2019,23.7125,24.645,25.125,23.445,,-3.78%
23/04/2019,24.645,24.05,26.3175,22.7775,,0.0247
22/04/2019,24.05,22.735,24.5625,20.4075,,0.0578
18/04/2019,22.735,21.6925,23.045,18.5,,0.0481
16/04/2019,21.6925,21.3875,21.885,19.6725,,0.0143
15/04/2019,21.3875,20.9975,22.24,18.76,,0.0186
12/04/2019,20.9975,20.9575,21.3025,18.675,,0.0019
11/04/2019,20.9575,21.13,21.34,19.4125,,-0.82%
10/04/2019,21.13,20.28,21.28,18.7,,0.0419
09/04/2019,20.28,20.1525,20.6625,16.55,,0.0063
08/04/2019,20.1525,18.3925,20.4575,18.3925,,0.0957
05/04/2019,18.3925,18.65,19.075,16.7625,,-1.38%
04/04/2019,18.65,18.7825,19.325,18.25,,-0.71%
03/04/2019,18.7825,18.0825,18.8825,17.29,,0.0387
02/04/2019,18.0825,18.005,18.5525,17.44,,0.0043
01/04/2019,18.005,17.185,18.22,17.185,,0.0477
29/03/2019,17.185,16.6525,17.43,16.2375,,0.032
28/03/2019,16.6525,17.0475,17.3325,15.75,,-2.32%
27/03/2019,17.0475,16.485,17.4225,14.545,,0.0341
26/03/2019,16.485,16.6725,16.6725,15.5175,,-1.12%
25/03/2019,16.6725,16.275,17.0275,14.2575,,0.0244
22/03/2019,16.275,16.0325,16.805,12.675,,0.0151
20/03/2019,16.0325,16.4925,16.4925,14.485,,-2.79%
19/03/2019,16.4925,16.9,17.1775,14.55,,-2.41%
18/03/2019,16.9,15.865,17.1875,14.2675,,0.0652
15/03/2019,15.865,15.15,16.3925,11.845,,0.0472
14/03/2019,15.15,15.2775,15.5225,13.7625,,-0.83%
13/03/2019,15.2775,15.0975,15.595,12.3,,0.0119
12/03/2019,15.0975,14.895,15.1975,13.84,,0.0136
11/03/2019,14.895,14.94,15.38,13.67,,-0.30%
08/03/2019,14.94,15.2925,15.4125,12.92,,-2.31%
07/03/2019,15.2925,15.61,15.6875,14.3125,,-2.03%
06/03/2019,15.61,15.6575,15.735,14.2875,,-0.30%
05/03/2019,15.6575,16.275,16.86,15.45,,-3.79%
01/03/2019,16.275,18.2775,18.2775,15.895,,-10.96%
28/02/2019,18.2775,18.8975,18.8975,17.065,,-3.28%
27/02/2019,18.8975,17.115,19.9775,14.13,,0.1041
26/02/2019,17.115,15.3575,18.0975,13.12,,0.1144
25/02/2019,15.3575,15.45,16.035,11.7,,-0.60%
22/02/2019,15.45,16.0525,16.0525,12.315,,-3.75%
21/02/2019,16.0525,17.055,17.1725,12.1275,,-5.88%
20/02/2019,17.055,18.4675,18.4675,15.2375,,-7.65%
19/02/2019,18.4675,18,18.605,15.2575,,0.026
18/02/2019,18,16.46,18.1925,11.85,,0.0936
15/02/2019,16.46,15.7725,17.535,12.4475,,0.0436
14/02/2019,15.7725,15.73,16.5775,12.09,,0.0027
13/02/2019,15.73,15.75,15.9025,11.81,,-0.13%
12/02/2019,15.75,15.84,15.975,13.23,,-0.57%
11/02/2019,15.84,15.5675,16.355,13.46,,0.0175
08/02/2019,15.5675,15.435,15.815,12.9675,,0.0086
07/02/2019,15.435,15.63,16.2225,13.5975,,-1.25%
06/02/2019,15.63,15.78,15.9725,12.8325,,-0.95%
05/02/2019,15.78,15.7225,15.9775,14.605,,0.0037
04/02/2019,15.7225,15.72,16.4525,14.9675,,0.0002
01/02/2019,15.72,17.1225,17.185,15.545,,-8.19%
31/01/2019,17.1225,17.85,17.85,16.445,,-4.08%
30/01/2019,17.85,18.4275,18.4275,15.9775,,-3.13%
29/01/2019,18.4275,18.8975,19.795,18.04,,-2.49%
28/01/2019,18.8975,17.69,19.28,14.5875,,0.0683
25/01/2019,17.69,17.435,18.14,14.365,,0.0146
24/01/2019,17.435,18.085,18.3775,14.5425,,-3.59%
23/01/2019,18.085,17.985,18.2875,12.015,,0.0056
22/01/2019,17.985,18.1475,18.4725,15.51,,-0.90%
21/01/2019,18.1475,16.6175,18.34,14.36,,0.0921
18/01/2019,16.6175,16.2425,16.905,12.3075,,0.0231
17/01/2019,16.2425,16.0775,16.4275,12.9925,,0.0103
16/01/2019,16.0775,15.5825,16.3075,12.8,,0.0318
15/01/2019,15.5825,16.1575,16.1575,12.9925,,-3.56%
14/01/2019,16.1575,15.3525,16.5525,15.3525,,0.0524
11/01/2019,15.3525,15.345,15.83,14.3625,,0.0005
10/01/2019,15.345,15.27,15.6075,14.1475,,0.0049
09/01/2019,15.27,15.7,16.3225,13.895,,-2.74%
08/01/2019,15.7,16.3025,16.5725,14.735,,-3.70%
07/01/2019,16.3025,16.1625,16.455,15.3025,,0.0087
04/01/2019,16.1625,16.79,16.9725,15.485,,-3.74%
03/01/2019,16.79,16.3875,17.1475,15.435,,0.0246
02/01/2019,16.3875,15.325,16.9475,14.8375,,0.0693
01/01/2019,15.325,16,16.4,15.15,,-4.22%
31/12/2018,16,15.27,16.1525,14.65,,0.0478
28/12/2018,15.27,16.0725,16.0725,15.015,,-4.99%
27/12/2018,16.0725,15.92,16.375,12.5625,,0.0096
26/12/2018,15.92,15.75,17.4775,14.8075,,0.0108
24/12/2018,15.75,15.9925,17.1325,14.8975,,-1.52%
21/12/2018,15.9925,14.3325,16.23,12.94,,0.1158
20/12/2018,14.3325,14.66,14.9175,13.72,,-2.23%
19/12/2018,14.66,14.5775,14.865,11.87,,0.0057
18/12/2018,14.5775,14.54,15.3125,11.9825,,0.0026
17/12/2018,14.54,15.1575,15.9125,13.8675,,-4.07%
14/12/2018,15.1575,15.55,15.5975,12.6725,,-2.52%
13/12/2018,15.55,15.81,15.905,11.9125,,-1.64%
12/12/2018,15.81,17.945,17.945,15.4175,,-11.90%
11/12/2018,17.945,20.4375,20.4375,17.2025,,-12.20%
10/12/2018,20.4375,18.59,20.645,16.89,,0.0994
07/12/2018,18.59,19.305,19.6275,15.9825,,-3.70%
06/12/2018,19.305,18.39,19.55,15.91,,0.0498
05/12/2018,18.39,18.1075,18.8275,16.62,,0.0156
04/12/2018,18.1075,18.2225,19.62,16.905,,-0.63%
03/12/2018,18.2225,19.1625,19.605,16.31,,-4.91%
30/11/2018,19.1625,18.6975,19.915,16.81,,0.0249
29/11/2018,18.6975,17.96,18.85,14.93,,0.0411
28/11/2018,17.96,18.315,19.355,16.6725,,-1.94%
27/11/2018,18.315,20.4025,20.4025,16.605,,-10.23%
26/11/2018,20.4025,19.16,20.5275,15.0175,,0.0648
22/11/2018,19.16,19.555,20.0025,17.0875,,-2.02%
21/11/2018,19.555,19.3275,20.0975,15.54,,0.0118
20/11/2018,19.3275,19.255,19.6475,18.2525,,0.0038
19/11/2018,19.255,18.35,19.65,13.515,,0.0493
16/11/2018,18.35,18.455,18.8675,16.8975,,-0.57%
15/11/2018,18.455,18.825,18.915,15.4975,,-1.97%
14/11/2018,18.825,18.695,19.5075,14.77,,0.007
13/11/2018,18.695,19.3675,19.685,17.1225,,-3.47%
12/11/2018,19.3675,17.765,19.4625,16.475,,0.0902
09/11/2018,17.765,17.8775,18.755,16.755,,0.0024
07/11/2018,17.7225,18.505,18.505,16.81,,-4.23%
06/11/2018,18.505,19.4825,19.4825,16.18,,-5.02%
05/11/2018,19.4825,18.23,19.8225,17.735,,0.0687
02/11/2018,18.23,19.1925,19.1925,17.485,,-5.01%
01/11/2018,19.1925,19.7975,20.13,18.8975,,-3.06%
31/10/2018,19.7975,20.5025,22.815,19.575,,-3.44%
30/10/2018,20.5025,19.825,20.7725,19.55,,0.0342
29/10/2018,19.825,19.2325,20.8125,19.2325,,0.0308
26/10/2018,19.2325,18.9625,21.04,18.66,,0.0142
25/10/2018,18.9625,18.88,20.33,18.4975,,0.0044
24/10/2018,18.88,19.0375,19.81,17.7125,,-0.83%
23/10/2018,19.0375,21.3575,22.3475,18.7625,,-10.86%
22/10/2018,21.3575,19.7875,21.6725,17.08,,0.0793
19/10/2018,19.7875,17.98,20.0525,17.4475,,0.1005
17/10/2018,17.98,17.3725,18.2025,14.8425,,0.035
16/10/2018,17.3725,18.885,18.885,14.28,,-8.01%
15/10/2018,18.885,18.6275,19.8225,15.9825,,0.0138
12/10/2018,18.6275,20.5475,20.5475,16.6725,,-9.34%
11/10/2018,20.5475,17.9075,20.845,17.6275,,0.1474
10/10/2018,17.9075,19.755,19.755,17.725,,-9.35%
09/10/2018,19.755,20.1475,20.3575,17.47,,-1.95%
08/10/2018,20.1475,19.7325,21.765,18.4775,,0.021
05/10/2018,19.7325,18.915,20.4825,18.4525,,0.0432
04/10/2018,18.915,18.1175,19.685,17.485,,0.044
03/10/2018,18.1175,16.835,18.6475,15.575,,0.0762
01/10/2018,16.835,16.995,18.8625,16.27,,-0.94%
28/09/2018,16.995,16.9225,17.6925,15.925,,0.0043
27/09/2018,16.9225,17.0875,17.37,15.6025,,-0.97%
26/09/2018,17.0875,16.6825,17.575,15.1,,0.0243
25/09/2018,16.6825,17.4275,18.31,16.2175,,-4.27%
24/09/2018,17.4275,15.535,17.855,13.8025,,0.1218
21/09/2018,15.535,14.005,16.92,10.9825,,0.1092
19/09/2018,14.005,14.415,14.4775,11.745,,-2.84%
18/09/2018,14.415,14.495,14.62,11.8725,,-0.55%
17/09/2018,14.495,13.8425,14.635,11.73,,0.0471
14/09/2018,13.8425,14.25,14.25,12.3225,,-2.86%
12/09/2018,14.25,15.33,15.33,12.98,,-7.05%
11/09/2018,15.33,15.2025,15.4475,13.4425,,0.0084
10/09/2018,15.2025,13.89,15.315,12.61,,0.0945
07/09/2018,13.89,13.7225,14.1425,11.085,,0.0122
06/09/2018,13.7225,13.65,14.2,12.06,,0.0053
05/09/2018,13.65,13.7825,14.1525,11.9525,,-0.96%
04/09/2018,13.7825,13.3925,13.88,12.1975,,0.0291
03/09/2018,13.3925,12.5975,13.7175,11.17,,0.0631
31/08/2018,12.5975,12.4125,12.7975,11.6,,0.0149
30/08/2018,12.4125,12.435,12.625,10.6225,,-0.18%
29/08/2018,12.435,12.425,12.6725,10.725,,0.0008
28/08/2018,12.425,12.2375,12.6,10.3775,,0.0153
27/08/2018,12.2375,12.4075,12.5325,9.515,,-1.37%
24/08/2018,12.4075,12.7575,12.8375,9.43,,-2.74%
23/08/2018,12.7575,12.9025,13.1175,9.53,,-1.12%
21/08/2018,12.9025,13.0325,13.635,9.9275,,-1.00%
20/08/2018,13.0325,13.16,13.55,11.345,,-0.97%
17/08/2018,13.16,13.645,13.645,10.3025,,-3.55%
16/08/2018,13.645,13.2825,13.865,11.465,,0.0273
14/08/2018,13.2825,13.4,13.42,10.755,,-0.88%
13/08/2018,13.4,12.85,13.5,11.29,,0.0428
10/08/2018,12.85,12.6775,12.985,10.0575,,0.0136
09/08/2018,12.6775,12.54,12.76,10.8775,,0.011
08/08/2018,12.54,12.5775,12.7825,10.48,,-0.30%
07/08/2018,12.5775,12.5625,12.82,10.5825,,0.0012
06/08/2018,12.5625,12.0775,12.735,11.85,,0.0402
03/08/2018,12.0775,12.555,12.555,10.9075,,-3.80%
02/08/2018,12.555,12.53,12.8,10.8875,,0.002
01/08/2018,12.53,12.48,12.765,11.9975,,0.004
31/07/2018,12.48,12.585,12.795,12.2875,,-0.83%
30/07/2018,12.585,12.31,13.0575,12.3075,,0.0223
27/07/2018,12.31,12.0275,12.5,11.2475,,0.0235
26/07/2018,12.0275,12.2075,13.0475,11.6075,,-1.47%
25/07/2018,12.2075,12.4675,13.255,11.215,,-2.09%
24/07/2018,12.4675,13.005,13.08,12.1475,,-4.13%
23/07/2018,13.005,13.535,13.62,12.0675,,-3.92%
20/07/2018,13.535,13.5925,13.9025,11.3175,,-0.42%
19/07/2018,13.5925,13.6825,13.7975,10.99,,-0.66%
18/07/2018,13.6825,12.825,13.9,10.645,,0.0669
17/07/2018,12.825,12.9475,12.9475,11.24,,-0.95%
16/07/2018,12.9475,12.3025,13.0475,11.1675,,0.0524
13/07/2018,12.3025,12.505,12.505,11.3175,,-1.62%
12/07/2018,12.505,12.775,12.865,10.6525,,-2.11%
11/07/2018,12.775,12.395,12.86,10.015,,0.0307
10/07/2018,12.395,12.39,12.52,11.0175,,0.0004
09/07/2018,12.39,12.4425,12.575,11.215,,-0.42%
06/07/2018,12.4425,12.575,12.68,11.6675,,-1.05%
05/07/2018,12.575,12.6575,12.9525,11.225,,-0.65%
04/07/2018,12.6575,13,13.34,12.575,,-2.63%
03/07/2018,13,13.37,13.7525,12.1875,,-2.77%
02/07/2018,13.37,12.9375,13.9425,12.465,,0.0334
29/06/2018,12.9375,13.9475,13.9475,12.6325,,-7.24%
28/06/2018,13.9475,13.51,14.075,12.52,,0.0324
27/06/2018,13.51,12.7975,13.8125,12.085,,0.0557
26/06/2018,12.7975,12.5825,12.97,12.3325,,0.0171
25/06/2018,12.5825,12.0225,12.7775,9.74,,0.0466
22/06/2018,12.0225,12.4475,12.5425,10.3925,,-3.41%
21/06/2018,12.4475,12.1725,12.59,10.91,,0.0226
20/06/2018,12.1725,12.92,12.92,10.6075,,-5.79%
19/06/2018,12.92,12.38,13,11.4775,,0.0436
18/06/2018,12.38,12.07,12.55,9.825,,0.0257
15/06/2018,12.07,12.095,12.5075,10.495,,-0.21%
14/06/2018,12.095,12.635,12.635,10.43,,-4.27%
13/06/2018,12.635,12.73,13.14,11.22,,-0.75%
12/06/2018,12.73,13.18,13.8975,10.445,,-3.41%
11/06/2018,13.18,12.6975,13.82,11.3225,,0.038
08/06/2018,12.6975,12.7775,13.1675,10.8025,,-0.63%
07/06/2018,12.7775,12.55,13.65,11.6125,,0.0181
06/06/2018,12.55,13.315,13.51,12.1475,,-5.75%
05/06/2018,13.315,13.8825,14.49,13.1325,,-4.09%
04/06/2018,13.8825,13.57,15.47,12.1825,,0.023
01/06/2018,13.57,13.2225,14.59,12.1575,,0.0263
31/05/2018,13.2225,13.41,14.2325,12.1325,,-1.40%
30/05/2018,13.41,13.07,13.85,12.1825,,0.026
29/05/2018,13.07,13.055,13.8675,11.975,,0.0011
28/05/2018,13.055,12.645,13.1475,11.3475,,0.0324
25/05/2018,12.645,13.145,13.17,11.0025,,-3.80%
24/05/2018,13.145,14.1575,14.2225,10.8975,,-7.15%
23/05/2018,14.1575,13.6025,14.9425,11.8825,,0.0408
22/05/2018,13.6025,14.41,14.41,11.745,,-5.60%
21/05/2018,14.41,14.15,14.5375,11.755,,0.0184
18/05/2018,14.15,13.4075,14.3525,11.6125,,0.0554
17/05/2018,13.4075,13.435,13.68,11.09,,-0.20%
16/05/2018,13.435,13.165,13.645,10.855,,0.0205
15/05/2018,13.165,14.245,14.245,11.4875,,-7.58%
14/05/2018,14.245,13.9775,14.4975,12.1075,,0.0191
11/05/2018,13.9775,14.425,14.82,13.0025,,-3.10%
10/05/2018,14.425,14.2725,14.65,12.5625,,0.0107
09/05/2018,14.2725,14.055,14.5575,12.1225,,0.0155
08/05/2018,14.055,13.76,14.435,11.0925,,0.0214
07/05/2018,13.76,13.25,13.9625,12.8275,,0.0385
04/05/2018,13.25,12.985,13.455,10.9875,,0.0204
03/05/2018,12.985,12.84,13.2075,12.47,,0.0113
02/05/2018,12.84,12.3625,13.1975,12.3625,,0.0386
30/04/2018,12.3625,12.0175,12.5525,12.0175,,0.0287
27/04/2018,12.0175,12.0375,12.6325,11.4375,,-0.17%
26/04/2018,12.0375,12.395,13.58,11.7425,,-2.88%
25/04/2018,12.395,11.895,13.315,11.895,,0.042
24/04/2018,11.895,13.145,13.3875,11.4875,,-9.51%
23/04/2018,13.145,12.9375,13.4925,11.53,,0.016
20/04/2018,12.9375,13.7475,13.765,9.7425,,-5.89%
19/04/2018,13.7475,14.11,14.11,12.5025,,-2.57%
18/04/2018,14.11,14.0425,14.3675,13.165,,0.0048
17/04/2018,14.0425,14.26,14.3975,13.3475,,-1.53%
16/04/2018,14.26,14.14,14.8625,13.41,,0.0085
13/04/2018,14.14,14.56,14.56,13.45,,-2.88%
12/04/2018,14.56,14.72,14.9925,11.8075,,-1.09%
11/04/2018,14.72,14.4975,14.9075,12.74,,0.0153
10/04/2018,14.4975,14.8675,14.8675,14.005,,-2.49%
09/04/2018,14.8675,14.7475,15.1375,14.46,,0.0081
06/04/2018,14.7475,14.7975,15.155,13.01,,-0.34%
05/04/2018,14.7975,16.34,16.34,13.8625,,-9.44%
04/04/2018,16.34,15.185,16.485,13.6825,,0.0761
03/04/2018,15.185,15.3475,15.775,14.8775,,-1.06%
02/04/2018,15.3475,15.7575,16.45,15.1975,,-2.60%
28/03/2018,15.7575,15.55,15.97,14.8175,,0.0133
27/03/2018,15.55,15.195,16.1075,14.495,,0.0234
26/03/2018,15.195,15.545,16.3825,14.8575,,-2.25%
23/03/2018,15.545,15.2475,16.38,15.2475,,0.0195
22/03/2018,15.2475,15.1075,15.3625,11.99,,0.0093
21/03/2018,15.1075,15.6075,15.6075,12.3925,,-3.20%
20/03/2018,15.6075,15.82,16.125,15.17,,-1.34%
19/03/2018,15.82,15.22,16.01,13.1425,,0.0394
16/03/2018,15.22,14.33,15.6225,11.6325,,0.0621
15/03/2018,14.33,14.3625,14.655,11.295,,-0.23%
14/03/2018,14.3625,14.4625,14.9525,11.735,,-0.69%
13/03/2018,14.4625,14.4925,14.62,12.3875,,-0.21%
12/03/2018,14.4925,14.525,14.6625,12.01,,-0.22%
09/03/2018,14.525,14.585,14.7625,12.905,,-0.41%
08/03/2018,14.585,15.7,15.7,12.485,,-7.10%
07/03/2018,15.7,16.245,16.46,13.4475,,-3.35%
06/03/2018,16.245,15.395,16.4475,13.16,,0.0552
05/03/2018,15.395,14.0725,15.99,12.2325,,0.094
01/03/2018,14.0725,13.805,14.2525,12.405,,0.0194
28/02/2018,13.805,13.9225,14.4,12.525,,-0.84%
27/02/2018,13.9225,13.695,14.4225,12.4475,,0.0166
26/02/2018,13.695,14.2025,14.325,13.53,,-3.57%
23/02/2018,14.2025,14.8325,14.8325,13.535,,-4.25%
22/02/2018,14.8325,15.92,16.4575,14.5025,,-6.83%
21/02/2018,15.92,16.8675,16.87,15.725,,-5.62%
20/02/2018,16.8675,16.6675,17.5375,16.3275,,0.012
19/02/2018,16.6675,16.3775,18.035,13.955,,0.0177
16/02/2018,16.3775,16.315,16.9725,12.57,,0.0038
15/02/2018,16.315,17.185,17.185,14.085,,-5.06%
14/02/2018,17.185,17.8825,17.8825,15.52,,-3.90%
12/02/2018,17.8825,19.23,19.23,16.5675,,-7.01%
09/02/2018,19.23,17.7725,20.4225,15.15,,0.082
08/02/2018,17.7725,19.465,24.035,15.2625,,-8.70%
07/02/2018,19.465,20.015,20.015,16.7975,,-2.75%
06/02/2018,20.015,16.0525,23.1575,16.0525,,0.2468
05/02/2018,16.0525,15.25,18.335,15.08,,0.0526
02/02/2018,15.25,14.1075,15.49,11.4975,,0.081
01/02/2018,14.1075,15.93,16.7725,13.9025,,-11.44%
31/01/2018,15.93,16.415,16.415,14.2875,,-2.95%
30/01/2018,16.415,17.8875,18.005,16.15,,-8.23%
29/01/2018,17.8875,17.5075,18.485,16.3625,,0.0217
25/01/2018,17.5075,18.04,18.235,17.035,,-2.95%
24/01/2018,18.04,16.225,18.495,14.64,,0.1119
23/01/2018,16.225,15.3925,16.2975,14.11,,0.0541
22/01/2018,15.3925,13.9825,15.59,12.0675,,0.1008
19/01/2018,13.9825,13.96,14.195,10.75,,0.0016
18/01/2018,13.96,13.86,14.22,11.655,,0.0072
17/01/2018,13.86,14.085,14.445,10.345,,-1.60%
16/01/2018,14.085,14.305,14.585,12.3475,,-1.54%
15/01/2018,14.305,13.7325,14.475,11.8125,,0.0417
12/01/2018,13.7325,14.0125,14.5525,11.92,,-2.00%
11/01/2018,14.0125,14.035,14.2775,12.985,,-0.16%
10/01/2018,14.035,13.8475,14.2275,12.5175,,0.0135
09/01/2018,13.8475,13.735,14.13,12.25,,0.0082
08/01/2018,13.735,13.1125,13.855,11.8125,,0.0475
05/01/2018,13.1125,13.415,13.415,12.42,,-2.25%
04/01/2018,13.415,13.6225,13.7925,12.1825,,-1.52%
03/01/2018,13.6225,13.685,13.715,12.765,,-0.46%
02/01/2018,13.685,13.3525,13.8425,12.605,,0.0249
01/01/2018,13.3525,12.67,13.6125,12.545,,0.0539
29/12/2017,12.67,12.2975,12.76,11.48,,0.0303
28/12/2017,12.2975,12.4925,12.6925,11.3275,,-1.56%
27/12/2017,12.4925,12.0525,12.735,11.51,,0.0365
26/12/2017,12.0525,11.5875,12.2575,10.3175,,0.0401
22/12/2017,11.5875,12.085,12.1325,10.7325,,-4.12%
21/12/2017,12.085,12.185,12.2425,10.16,,-0.82%
20/12/2017,12.185,12.1875,12.415,11.2025,,-0.02%
19/12/2017,12.1875,13.115,13.115,12.075,,-7.07%
18/12/2017,13.115,14.94,18.2575,12.815,,-12.22%
15/12/2017,14.94,16.4075,16.4075,13.3975,,-8.94%
14/12/2017,16.4075,15.945,17.385,12.795,,0.029
13/12/2017,15.945,15.2625,16.3125,12.7025,,0.0447
12/12/2017,15.2625,14.1475,15.3725,12.1575,,0.0788
